Origin_Airport,Destination_Airport,Departure_Time,Arrival_Time,Airline,Duration,Date,Price
VCA,DAD,11:35 AM,1:05 PM,VietJet Air,1 hr 30 min,2024-06-15,"₫2,441,000"
VCA,DAD,2:45 PM,4:15 PM,VietJet Air,1 hr 30 min,2024-06-16,"₫1,544,600"
VCA,DAD,11:35 AM,1:05 PM,VietJet Air,1 hr 30 min,2024-06-16,"₫1,663,400"
VCA,DAD,2:45 PM,4:15 PM,VietJet Air,1 hr 30 min,2024-06-17,"₫1,544,600"
VCA,DAD,11:35 AM,1:05 PM,VietJet Air,1 hr 30 min,2024-06-17,"₫1,793,000"
VCA,DAD,2:45 PM,4:15 PM,VietJet Air,1 hr 30 min,2024-06-18,"₫1,544,600"
VCA,DAD,11:35 AM,1:05 PM,VietJet Air,1 hr 30 min,2024-06-18,"₫2,084,600"
VCA,DAD,11:35 AM,1:05 PM,VietJet Air,1 hr 30 min,2024-06-19,"₫1,663,400"
VCA,DAD,2:45 PM,4:15 PM,VietJet Air,1 hr 30 min,2024-06-19,"₫1,663,400"
VCA,DAD,2:45 PM,4:15 PM,VietJet Air,1 hr 30 min,2024-06-20,"₫1,544,600"
VCA,DAD,11:35 AM,1:05 PM,VietJet Air,1 hr 30 min,2024-06-20,"₫1,933,400"
VCA,DAD,,,,,2024-06-20,
VCA,DAD,,,,,2024-06-20,
VCA,VII,3:50 PM,5:40 PM,VietJet Air,1 hr 50 min,2024-06-14,"₫1,976,600"
VCA,VII,3:50 PM,5:40 PM,VietJet Air,1 hr 50 min,2024-06-16,"₫1,803,800"
VCA,VII,3:50 PM,5:40 PM,VietJet Air,1 hr 50 min,2024-06-17,"₫1,803,800"
VCA,VII,3:50 PM,5:40 PM,VietJet Air,1 hr 50 min,2024-06-19,"₫1,803,800"
VCA,HPH,3:50 PM,5:55 PM,VietJet Air,2 hr 5 min,2024-06-13,"₫2,084,600"
VCA,HPH,3:50 PM,5:55 PM,VietJet Air,2 hr 5 min,2024-06-15,"₫2,084,600"
VCA,HPH,3:50 PM,5:55 PM,VietJet Air,2 hr 5 min,2024-06-18,"₫1,868,600"
VCA,HPH,3:50 PM,5:55 PM,VietJet Air,2 hr 5 min,2024-06-20,"₫1,868,600"
