Origin_Airport,Destination_Airport,Departure_Time,Arrival_Time,Airline,Duration,Date,Price
DLI,HAN,7:05 PM,9:05 PM,VietJet Air,2 hr,2024-06-20,"₫1,976,600"
DLI,HAN,8:35 PM,10:25 PM,VietJet Air,1 hr 50 min,2024-06-20,"₫2,138,600"
DLI,HAN,9:50 PM,11:45 PM,Vietnam Airlines,1 hr 55 min,2024-06-20,"₫2,491,000"
DLI,HAN,2:45 PM,4:45 PM,Vietnam Airlines,2 hr,2024-06-20,"₫3,312,000"
DLI,VII,1:05 PM,2:40 PM,VietJet Air,1 hr 35 min,2024-06-13,"₫1,598,600"
DLI,VII,1:05 PM,2:40 PM,VietJet Air,1 hr 35 min,2024-06-14,"₫1,760,600"
DLI,VII,1:05 PM,2:40 PM,VietJet Air,1 hr 35 min,2024-06-15,"₫1,598,600"
DLI,VII,1:05 PM,2:40 PM,VietJet Air,1 hr 35 min,2024-06-16,"₫1,911,800"
DLI,VII,1:05 PM,2:40 PM,VietJet Air,1 hr 35 min,2024-06-17,"₫1,760,600"
DLI,VII,1:05 PM,2:40 PM,VietJet Air,1 hr 35 min,2024-06-18,"₫1,760,600"
DLI,VII,1:05 PM,2:40 PM,VietJet Air,1 hr 35 min,2024-06-19,"₫1,760,600"
DLI,VII,1:05 PM,2:40 PM,VietJet Air,1 hr 35 min,2024-06-20,"₫1,760,600"
DLI,SGN,6:55 PM,7:50 PM,VietJet Air,55 min,2024-06-13,"₫1,047,800"
DLI,SGN,8:40 AM,9:45 AM,Vietnam Airlines,1 hr 5 min,2024-06-13,"₫1,098,000"
DLI,SGN,7:50 PM,8:55 PM,Vietnam Airlines,1 hr 5 min,2024-06-13,"₫1,314,000"
DLI,SGN,6:05 PM,7:15 PM,,1 hr 10 min,2024-06-13,"₫1,616,000"
DLI,SGN,12:35 PM,1:45 PM,Operated by Vietnam Air Service,1 hr 10 min,2024-06-13,"₫1,843,000"
DLI,SGN,8:40 AM,9:45 AM,Vietnam Airlines,1 hr 5 min,2024-06-14,"₫1,098,000"
DLI,SGN,6:55 PM,7:50 PM,VietJet Air,55 min,2024-06-14,"₫1,134,200"
DLI,SGN,7:50 PM,8:55 PM,Vietnam Airlines,1 hr 5 min,2024-06-14,"₫1,314,000"
DLI,SGN,6:05 PM,7:15 PM,,1 hr 10 min,2024-06-14,"₫1,422,000"
DLI,SGN,12:35 PM,1:45 PM,Operated by Vietnam Air Service,1 hr 10 min,2024-06-14,"₫1,616,000"
DLI,SGN,6:55 PM,7:50 PM,VietJet Air,55 min,2024-06-15,"₫1,220,600"
DLI,SGN,8:40 AM,9:45 AM,Vietnam Airlines,1 hr 5 min,2024-06-15,"₫1,314,000"
DLI,SGN,6:05 PM,7:15 PM,Vietnam Airlines,1 hr 10 min,2024-06-15,"₫1,422,000"
DLI,SGN,7:50 PM,8:55 PM,Vietnam Airlines,1 hr 5 min,2024-06-15,"₫1,519,000"
DLI,SGN,12:35 PM,1:45 PM,,1 hr 10 min,2024-06-15,"₫1,789,000"
DLI,SGN,8:40 AM,9:45 AM,Vietnam Airlines,1 hr 5 min,2024-06-16,"₫1,616,000"
DLI,SGN,4:05 PM,5:05 PM,Vietnam Airlines,1 hr,2024-06-16,"₫1,702,000"
DLI,SGN,7:50 PM,8:55 PM,Vietnam Airlines,1 hr 5 min,2024-06-16,"₫1,702,000"
DLI,SGN,6:55 PM,7:50 PM,,55 min,2024-06-16,"₫1,847,000"
DLI,SGN,12:35 PM,1:45 PM,Operated by Vietnam Air Service,1 hr 10 min,2024-06-16,"₫1,905,000"
DLI,SGN,6:05 PM,7:15 PM,VietJet Air,1 hr 10 min,2024-06-16,"₫4,348,000"
DLI,SGN,6:55 PM,7:50 PM,VietJet Air,55 min,2024-06-17,"₫1,328,600"
DLI,SGN,8:40 AM,9:45 AM,Vietnam Airlines,1 hr 5 min,2024-06-17,"₫1,519,000"
DLI,SGN,7:50 PM,8:55 PM,Vietnam Airlines,1 hr 5 min,2024-06-17,"₫1,616,000"
DLI,SGN,6:05 PM,7:15 PM,,1 hr 10 min,2024-06-17,"₫1,702,000"
